iter	Passed	Remaining
180	6028	27280
181	6061	27244
182	6095	27212
183	6128	27180
184	6162	27146
185	6195	27112
186	6228	27080
187	6262	27048
188	6295	27015
189	6330	26987
190	6364	26958
191	6398	26925
192	6432	26898
193	6467	26872
194	6501	26838
195	6536	26811
196	6570	26781
197	6604	26751
198	6640	26726
199	6673	26694
200	6708	26668
201	6743	26641
202	6776	26607
203	6810	26575
204	6844	26541
205	6877	26508
206	6911	26475
207	6946	26451
208	6979	26415
209	7013	26384
210	7048	26355
211	7083	26329
212	7118	26302
213	7153	26274
214	7188	26246
215	7223	26216
216	7257	26186
217	7293	26161
218	7328	26134
219	7362	26101
220	7396	26070
221	7430	26038
222	7463	26004
223	7496	25968
224	7529	25934
225	7562	25898
226	7595	25864
227	7629	25832
228	7663	25801
229	7696	25767
230	7730	25733
231	7763	25698
232	7795	25662
233	7830	25632
234	7863	25597
235	7896	25564
236	7930	25530
237	7963	25495
238	7996	25461
239	8030	25430
240	8063	25396
241	8096	25360
242	8130	25329
243	8164	25295
244	8198	25263
245	8232	25231
246	8265	25197
247	8298	25162
248	8332	25132
249	8368	25104
250	8404	25078
251	8437	25045
252	8471	25014
253	8505	24980
254	8538	24945
255	8572	24913
256	8606	24881
257	8639	24847
258	8673	24815
259	8707	24784
260	8743	24755
261	8777	24723
262	8809	24687
263	8843	24653
264	8876	24618
265	8909	24586
266	8943	24552
267	8976	24518
268	9010	24485
269	9043	24451
270	9077	24418
271	9110	24385
272	9144	24351
273	9177	24317
274	9212	24286
275	9246	24255
276	9279	24220
277	9312	24186
278	9346	24154
279	9380	24121
280	9415	24090
281	9449	24060
282	9482	24025
283	9516	23991
284	9550	23959
285	9584	23927
286	9617	23893
287	9653	23864
288	9687	23833
289	9720	23799
290	9756	23770
291	9790	23738
292	9823	23704
293	9856	23669
294	9890	23636
295	9924	23604
296	9957	23569
297	9991	23536
298	10024	23503
299	10057	23467
300	10090	23433
301	10124	23399
302	10157	23365
303	10191	23332
304	10207	23259
305	10240	23225
306	10274	23192
307	10309	23163
308	10343	23131
309	10377	23099
310	10413	23070
311	10446	23036
312	10479	23001
313	10513	22968
314	10546	22933
315	10579	22899
316	10612	22866
317	10646	22833
318	10679	22798
319	10713	22766
320	10746	22732
321	10780	22698
322	10813	22665
323	10847	22633
324	10880	22598
325	10914	22564
326	10948	22532
327	10981	22498
328	11015	22465
329	11049	22432
330	11082	22399
331	11115	22365
332	11149	22332
333	11183	22300
334	11218	22269
335	11252	22237
336	11286	22204
337	11318	22169
338	11353	22136
339	11388	22106
340	11422	22073
341	11455	22040
342	11489	22006
343	11521	21972
344	11555	21938
345	11589	21905
346	11622	21871
347	11655	21837
348	11689	21805
349	11722	21771
350	11756	21737
351	11790	21704
352	11823	21671
353	11857	21637
354	11890	21604
355	11924	21571
356	11958	21538
357	11993	21507
358	12027	21474
359	12060	21440
360	12094	21408
361	12130	21379
362	12165	21348
363	12199	21315
364	12233	21283
365	12267	21250
366	12300	21215
367	12334	21182
368	12368	21151
369	12403	21119
370	12437	21086
371	12471	21053
372	12504	21019
373	12537	20984
374	12571	20951
375	12604	20918
376	12637	20883
377	12673	20854
378	12707	20821
379	12743	20791
380	12776	20758
381	12810	20724
382	12843	20690
383	12876	20656
384	12910	20622
385	12943	20588
386	12976	20554
387	13010	20521
388	13043	20487
389	13077	20453
390	13110	20420
391	13144	20387
392	13177	20353
393	13211	20320
394	13244	20286
395	13278	20253
396	13312	20220
397	13346	20187
398	13381	20155
399	13415	20123
400	13450	20091
401	13483	20057
402	13517	20024
403	13550	19990
404	13584	19957
405	13620	19927
406	13653	19893
407	13688	19862
408	13722	19828
409	13756	19795
410	13790	19762
411	13823	19728
412	13856	19694
413	13890	19660
414	13923	19627
415	13956	19593
416	13991	19560
417	14025	19527
418	14058	19493
419	14092	19460
420	14125	19426
421	14157	19391
422	14191	19357
423	14224	19324
424	14258	19291
425	14293	19259
426	14327	19226
427	14362	19194
428	14397	19163
429	14431	19130
430	14464	19096
431	14498	19062
432	14531	19029
433	14565	18995
434	14598	18961
435	14632	18928
436	14666	18894
437	14699	18861
438	14733	18828
439	14766	18794
440	14800	18760
441	14833	18726
442	14866	18692
443	14899	18658
444	14933	18624
445	14966	18590
446	14999	18556
447	15033	18522
448	15067	18489
449	15100	18456
450	15134	18423
451	15168	18390
452	15201	18356
453	15235	18322
454	15268	18288
455	15301	18254
456	15335	18221
457	15370	18189
458	15404	18156
459	15440	18125
460	15476	18095
461	15511	18063
462	15545	18029
463	15578	17995
464	15612	17962
465	15647	17930
466	15680	17896
467	15714	17863
468	15748	17830
469	15786	17801
470	15812	17759
471	15846	17727
472	15881	17694
473	15916	17662
474	15951	17630
475	15984	17595
476	16016	17561
477	16050	17528
478	16084	17494
479	16119	17462
480	16154	17431
481	16189	17398
482	16224	17366
483	16259	17334
484	16294	17302
485	16329	17270
486	16365	17239
487	16400	17207
488	16437	17177
489	16474	17146
490	16510	17115
491	16545	17083
492	16578	17049
493	16614	17017
494	16648	16985
495	16682	16951
496	16719	16921
497	16756	16890
498	16792	16859
499	16826	16826
500	16859	16792
501	16893	16758
502	16926	16724
503	16959	16690
504	16993	16656
505	17027	16623
506	17060	16589
507	17095	16557
508	17129	16524
509	17162	16489
510	17196	16456
511	17230	16422
512	17264	16389
513	17297	16355
514	17330	16321
515	17364	16287
516	17398	16254
517	17433	16221
518	17466	16188
519	17499	16153
520	17533	16120
521	17567	16086
522	17599	16051
523	17634	16018
524	17667	15984
525	17700	15951
526	17735	15918
527	17768	15884
528	17788	15837
529	17820	15803
530	17854	15770
531	17888	15736
532	17921	15702
533	17955	15668
534	17988	15634
535	18022	15601
536	18056	15567
537	18090	15534
538	18123	15500
539	18156	15467
540	18190	15433
541	18224	15399
542	18257	15366
543	18292	15333
544	18325	15299
545	18359	15266
546	18393	15233
547	18419	15192
548	18453	15159
549	18486	15125
550	18520	15091
551	18555	15059
552	18589	15026
553	18622	14992
554	18655	14958
555	18690	14925
556	18722	14890
557	18756	14857
558	18790	14823
559	18823	14789
560	18858	14757
561	18891	14723
562	18928	14692
563	18961	14658
564	18998	14627
565	19019	14583
566	19053	14550
567	19087	14517
568	19121	14483
569	19155	14450
570	19189	14417
571	19213	14376
572	19246	14342
573	19280	14309
574	19314	14276
575	19349	14243
576	19383	14210
577	19418	14177
578	19453	14144
579	19486	14110
580	19518	14076
581	19553	14043
582	19586	14009
583	19620	13975
584	19653	13942
585	19687	13908
586	19720	13875
587	19754	13841
588	19788	13808
589	19821	13774
590	19855	13740
591	19889	13707
592	19924	13674
593	19959	13642
594	19993	13608
595	20026	13574
596	20059	13540
597	20093	13507
598	20126	13473
599	20160	13440
600	20193	13406
601	20227	13372
602	20260	13338
603	20293	13305
604	20327	13271
605	20360	13237
606	20395	13205
607	20431	13173
608	20464	13138
609	20497	13105
610	20531	13071
611	20564	13037
612	20597	13003
613	20631	12970
614	20665	12936
615	20698	12902
616	20732	12869
617	20765	12835
618	20798	12801
619	20832	12768
620	20866	12734
621	20900	12701
622	20936	12669
623	20971	12636
624	21006	12603
625	21042	12571
626	21077	12538
627	21113	12506
628	21149	12474
629	21183	12441
630	21218	12408
631	21252	12374
632	21285	12341
633	21319	12307
634	21353	12273
635	21388	12241
636	21422	12207
637	21455	12174
638	21488	12140
639	21521	12105
640	21555	12072
641	21589	12038
642	21624	12005
643	21658	11972
644	21692	11939
645	21726	11905
646	21759	11871
647	21793	11838
648	21826	11804
649	21861	11771
650	21897	11739
651	21931	11705
652	21964	11671
653	22001	11640
654	22035	11606
655	22071	11574
656	22108	11542
657	22143	11509
658	22177	11475
659	22211	11442
660	22244	11408
661	22278	11375
662	22312	11341
663	22345	11307
664	22380	11274
665	22415	11241
666	22448	11207
667	22482	11173
668	22516	11140
669	22549	11106
670	22583	11072
671	22617	11039
672	22651	11006
673	22684	10972
674	22717	10938
675	22751	10904
676	22785	10871
677	22819	10837
678	22853	10804
679	22888	10771
680	22924	10738
681	22958	10704
682	22992	10671
683	23025	10637
684	23058	10603
685	23092	10570
686	23125	10536
687	23160	10502
688	23196	10470
689	23231	10437
690	23264	10403
691	23297	10369
692	23331	10335
693	23367	10303
694	23402	10270
695	23437	10236
696	23470	10203
697	23503	10169
698	23537	10135
699	23571	10101
700	23604	10068
701	23639	10034
702	23674	10001
703	23708	9968
704	23742	9934
705	23778	9901
706	23813	9868
707	23850	9836
708	23883	9802
709	23916	9768
710	23951	9735
711	23985	9702
712	24020	9668
713	24054	9635
714	24089	9602
715	24123	9568
716	24158	9535
717	24193	9502
718	24228	9468
719	24263	9435
720	24299	9402
721	24334	9369
722	24370	9336
723	24404	9303
724	24437	9269
725	24471	9235
726	24504	9201
727	24537	9167
728	24570	9133
729	24603	9099
730	24636	9066
731	24671	9032
732	24706	8999
733	24740	8966
734	24775	8932
735	24809	8898
736	24842	8865
737	24876	8831
738	24911	8798
739	24946	8764
740	24981	8731
741	25016	8698
742	25051	8665
743	25086	8631
744	25121	8598
745	25155	8564
746	25189	8531
747	25227	8499
748	25261	8465
749	25295	8431
750	25331	8398
751	25364	8364
752	25398	8331
753	25432	8297
754	25466	8263
755	25499	8230
756	25533	8196
757	25566	8162
758	25599	8128
759	25634	8095
760	25667	8061
761	25700	8027
762	25735	7993
763	25768	7959
764	25801	7926
765	25836	7892
766	25869	7858
767	25901	7824
768	25935	7790
769	25968	7756
770	26002	7723
771	26037	7689
772	26070	7656
773	26103	7622
774	26137	7588
775	26171	7554
776	26204	7520
777	26238	7487
778	26272	7453
779	26305	7419
780	26338	7385
781	26374	7352
782	26408	7318
783	26442	7285
784	26476	7251
785	26510	7217
786	26543	7183
787	26576	7150
788	26610	7116
789	26643	7082
790	26677	7048
791	26711	7015
792	26744	6981
793	26777	6947
794	26812	6913
795	26847	6880
796	26882	6847
797	26916	6813
798	26952	6780
799	26986	6746
800	27020	6712
801	27054	6679
802	27087	6645
803	27120	6611
804	27154	6577
805	27188	6544
806	27222	6510
807	27258	6477
808	27293	6443
809	27327	6410
810	27361	6376
811	27397	6343
812	27431	6309
813	27464	6275
814	27497	6241
815	27531	6208
816	27564	6174
817	27597	6140
818	27631	6106
819	27663	6072
820	27697	6038
821	27730	6004
822	27764	5971
823	27799	5937
824	27832	5903
825	27866	5870
826	27900	5836
827	27933	5802
828	27967	5768
829	28000	5734
830	28033	5701
831	28066	5667
832	28100	5633
833	28134	5599
834	28168	5566
835	28202	5532
836	28235	5498
837	28269	5465
838	28303	5431
839	28337	5397
840	28374	5364
841	28407	5330
842	28446	5297
843	28479	5263
844	28513	5230
845	28548	5196
846	28581	5162
847	28615	5129
848	28649	5095
849	28683	5061
850	28718	5028
851	28752	4994
852	28785	4960
853	28818	4926
854	28852	4893
855	28885	4859
856	28918	4825
857	28952	4791
858	28987	4758
859	29021	4724
860	29055	4690
861	29088	4656
862	29120	4622
863	29153	4589
864	29187	4555
865	29220	4521
866	29253	4487
867	29286	4453
868	29319	4419
869	29353	4386
870	29389	4352
871	29424	4319
872	29457	4285
873	29491	4251
874	29524	4217
875	29557	4183
876	29591	4150
877	29624	4116
878	29658	4082
879	29692	4049
880	29727	4015
881	29760	3981
882	29794	3947
883	29827	3914
884	29860	3880
885	29895	3846
886	29928	3812
887	29961	3778
888	29995	3745
889	30030	3711
890	30063	3677
891	30097	3644
892	30130	3610
893	30163	3576
894	30197	3542
895	30231	3509
896	30265	3475
897	30300	3441
898	30333	3407
899	30366	3374
900	30400	3340
901	30434	3306
902	30467	3272
903	30500	3238
904	30534	3205
905	30567	3171
906	30601	3137
907	30636	3104
908	30670	3070
909	30704	3036
910	30737	3002
911	30771	2969
912	30804	2935
913	30838	2901
914	30872	2867
915	30906	2834
916	30939	2800
917	30973	2766
918	31007	2733
919	31042	2699
920	31077	2665
921	31112	2632
922	31146	2598
923	31181	2564
924	31217	2531
925	31251	2497
926	31285	2463
927	31318	2429
928	31351	2396
929	31385	2362
930	31421	2328
931	31455	2295
932	31487	2261
933	31522	2227
934	31555	2193
935	31590	2160
936	31623	2126
937	31656	2092
938	31690	2058
939	31724	2024
940	31758	1991
941	31793	1957
942	31826	1923
943	31860	1890
944	31895	1856
945	31928	1822
946	31961	1788
947	31995	1755
948	32029	1721
949	32063	1687
950	32098	1653
951	32132	1620
952	32166	1586
953	32199	1552
954	32235	1518
955	32269	1485
956	32302	1451
957	32335	1417
958	32370	1383
959	32403	1350
960	32438	1316
961	32471	1282
962	32504	1248
963	32538	1215
964	32572	1181
965	32607	1147
966	32640	1113
967	32675	1080
968	32716	1046
969	32758	1013
970	32798	979
971	32840	946
972	32881	912
973	32914	878
974	32947	844
975	32981	811
976	33017	777
977	33052	743
978	33085	709
979	33118	675
980	33152	642
981	33185	608
982	33218	574
983	33252	540
984	33285	506
985	33318	473
986	33352	439
987	33387	405
988	33421	371
989	33455	337
990	33489	304
991	33521	270
992	33555	236
993	33589	202
994	33621	168
995	33656	135
996	33689	101
997	33722	67
998	33756	33
999	33790	0
