iter	Logloss
0	0.6287112212
5	0.399204695
10	0.2871328383
15	0.2218326971
20	0.1894080962
25	0.157378767
30	0.1393901116
35	0.1260440769
40	0.1085256835
45	0.1013014329
50	0.09191525522
55	0.08260264948
60	0.07457877883
65	0.0683050539
70	0.06389660092
75	0.06132382724
80	0.05635366967
85	0.04946062673
90	0.04530667061
95	0.04161274972
100	0.03755896056
105	0.03470949432
110	0.03178276608
115	0.02870361769
120	0.02681878584
125	0.02531178153
130	0.02411079407
135	0.02296327227
140	0.02182187986
145	0.02103072794
150	0.01995483475
155	0.01921525553
160	0.01791914025
165	0.0173629109
170	0.0166805713
175	0.01585543695
180	0.01534959419
185	0.01495316759
190	0.01432216347
195	0.01358846684
200	0.0130554827
205	0.01261403812
210	0.01219639946
215	0.01178560784
220	0.01144206943
225	0.01096396231
230	0.01055366789
235	0.01011922731
240	0.009877727259
245	0.009530471198
250	0.00932433078
255	0.009060982484
260	0.008885660363
265	0.008633560871
270	0.008455527488
275	0.008180216928
280	0.00796503817
285	0.007774018762
290	0.007573757938
295	0.007451711588
300	0.007272381279
305	0.007142152019
310	0.006980250229
315	0.006828739415
320	0.006709622378
325	0.006617074636
330	0.006487915264
335	0.006361409647
340	0.006189441561
345	0.005978563922
350	0.005861205671
355	0.005723820859
360	0.005592617557
365	0.005487017895
370	0.005386416037
375	0.005294145651
380	0.005222501467
385	0.005156987876
390	0.005060483463
395	0.005012045254
400	0.004899631493
405	0.004809613803
410	0.004742036513
415	0.004627172971
420	0.004577576216
425	0.004521893496
430	0.004480825597
435	0.004423760889
440	0.004373896661
445	0.004325063983
450	0.004260818563
455	0.004188227294
460	0.004153227986
465	0.004110909587
470	0.004058271796
475	0.004008772685
480	0.003953332578
485	0.003912765177
490	0.003865714049
495	0.003833763863
500	0.003777598616
505	0.003743524527
510	0.003703133245
515	0.003666360774
520	0.00359629806
525	0.003546088185
530	0.003507331688
535	0.003482138092
540	0.003433923625
545	0.003410196185
550	0.00338426457
555	0.003350130577
560	0.003325089138
565	0.003279766845
570	0.003258636249
575	0.003216675778
580	0.003186583519
585	0.003157344595
590	0.003113756527
595	0.003089142505
600	0.003035286563
605	0.003014474059
610	0.002980828285
615	0.002955036547
620	0.002940689499
625	0.002912434501
630	0.0028943081
635	0.002872618599
640	0.002850702959
645	0.002830203454
650	0.002802197358
655	0.002762296092
660	0.002741012441
665	0.002715068247
670	0.002691696637
675	0.002671912986
680	0.002656454417
685	0.002640258727
690	0.002623329211
695	0.002595179944
700	0.002573557235
705	0.002548029075
710	0.002528694407
715	0.002514674735
720	0.002488592312
725	0.002469756945
730	0.002460938602
735	0.002438744408
740	0.002416776203
745	0.002399993901
750	0.002380730818
755	0.002367812185
760	0.002347727816
765	0.002331425497
770	0.002309061924
775	0.002291881858
780	0.002268146031
785	0.00225379464
790	0.002243388238
795	0.002213990868
800	0.002195056659
805	0.002170756534
810	0.00215770761
815	0.0021438997
820	0.002131839194
825	0.002117086595
830	0.002102759915
835	0.00209086774
840	0.002077203899
845	0.002064869482
850	0.002051318411
855	0.002038103851
860	0.002025041598
865	0.00201200121
870	0.002000492422
875	0.001993537698
880	0.001985757794
885	0.001964106033
890	0.001946950378
895	0.001934850336
900	0.001923676861
905	0.001911462402
910	0.001901936142
915	0.001893471084
920	0.001875845332
925	0.00186115099
930	0.001848745136
935	0.001834761557
940	0.001811578046
945	0.001797751266
950	0.00178449118
955	0.001774698346
960	0.001759858137
965	0.001754312809
970	0.001745087418
975	0.00173327791
980	0.001723475492
985	0.001705059155
990	0.001695773709
995	0.001683586506
999	0.001674712902
